benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__2nfzwp19,oauthlib__oauthlib.1fd52536.combine_file__2nfzwp19,0.8997327843927573,0.10026721560724272,21,hard,0.1357142857142857,0.1809523809523809,0.2705709089685093
omnimath,omnimath/omnimath_232,omnimath_232,0.8997443587949002,0.10025564120509978,26,medium,0.6571428571428571,0.6461538461538461,0.3477739863217635
hle,hle/hle/hle__6725e204e46049e7f2d2a192,hle/hle__6725e204e46049e7f2d2a192,0.8997781424152743,0.10022185758472568,14,hard,0.2523809642857142,0.4047619285714286,0.4496660527068098
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_lombscargle_multiband.78687278.lv1,astropy__astropy.b0db0daa.test_lombscargle_multiband.78687278.lv1,0.8998233893108444,0.10017661068915562,26,hard,0.0642857142857143,0.0692307692307692,0.2144209209964054
featurebench-modal,featurebench-modal/pydantic__pydantic.e1dcaf9e.test_titles.e806bda8.lv1,pydantic__pydantic.e1dcaf9e.test_titles.e806bda8.lv1,0.8998233893108444,0.10017661068915562,20,hard,0.1279761785714285,0.17916665,0.3187159487258639
arc-agi-2,arc-agi-2/dfadab01_0,dfadab01_0,0.8998933241605985,0.10010667583940147,26,hard,0.0589285714285714,0.0634615384615384,0.1464698001871509
hle,hle/hle/hle__6750a730651c49cb2cce0df5,hle/hle__6750a730651c49cb2cce0df5,0.8999253277096785,0.10007467229032152,15,hard,0.2571428571428572,0.3066666666666667,0.3255081497528987
arc-agi-2,arc-agi-2/e376de54_0,e376de54_0,0.8999802813180487,0.10001971868195125,27,hard,0.1571428571428571,0.1629629629629629,0.312869808621376
simpleqa,simpleqa/simpleqa-1788,simpleqa-1788,0.8999980313756136,0.10000196862438637,28,easy,0.8535714285714286,0.8535714285714286,0.2367671291995317
dacode,dacode/dacode-dm-csv-024,dacode-dm-csv-024,0.9000128375168979,0.09998716248310213,18,medium,0.5776785714285715,0.5652777777777778,0.4287529469358465
hle,hle/hle/hle__672b74fe3f409f61a8efbe5e,hle/hle__672b74fe3f409f61a8efbe5e,0.9002150648837385,0.09978493511626152,13,frontier,0.0214285714285714,0.0461538461538461,0.1151279195930443
hle,hle/hle/hle__66e906f860abc895aedcf467,hle/hle__66e906f860abc895aedcf467,0.9002150648837385,0.09978493511626152,14,hard,0.1422618928571428,0.1845237857142857,0.2641596519380383
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-0,reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-0,0.9002346458069409,0.0997653541930591,24,easy,0.8023809642857144,0.7694444583333334,0.3237392406096274
medagentbench,medagentbench/task2_12,task2_12,0.9003150664667217,0.09968493353327834,28,easy,0.8071428571428572,0.8071428571428572,0.340093024489069
medagentbench,medagentbench/task2_26,task2_26,0.9003150664667217,0.09968493353327834,28,easy,0.8642857142857142,0.8642857142857142,0.2271159013654949
lawbench,lawbench/lawbench-2-10-24-one-shot,lawbench-2-10-24-one-shot,0.9004817331411984,0.09951826685880161,26,easy,0.7322406071428571,0.7282449615384614,0.1715339281296136
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-chain-sum-hard0292e21f-seed45-1,reasoning-gym-arithmetic-chain-sum-hard0292e21f-seed45-1,0.9005508587344512,0.09944914126554882,24,saturated,0.9559523928571428,0.948611125,0.1254543897064163
labbench,labbench/figqa-0090,figqa-0090,0.9006344130811723,0.09936558691882769,26,hard,0.15,0.1615384615384615,0.3374986302843124
gaia,gaia/17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,0.900649400453276,0.09935059954672398,26,medium,0.6553571428571431,0.6442307692307694,0.3888659357366383
gaia,gaia/73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,0.900649400453276,0.09935059954672398,26,medium,0.6357142857142858,0.6230769230769231,0.3775504982094778
spreadsheetbench,spreadsheetbench/269-43,269-43,0.9008872186131663,0.09911278138683366,28,easy,0.7339285714285715,0.7339285714285715,0.4035674778567687
lawbench,lawbench/lawbench-2-8-13-zero-shot,lawbench-2-8-13-zero-shot,0.9009295345182075,0.09907046548179255,26,medium,0.565,0.5607692307692308,0.2057990632579988
ineqmath,ineqmath/96,96,0.9009415138429233,0.09905848615707669,26,easy,0.7833333214285716,0.7705128076923077,0.325724295380195
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-dice-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-dice-easy00cea0a5-seed45-0,0.9009578224792472,0.09904217752075284,25,easy,0.8738095357142857,0.85866668,0.2342420291351183
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_trace.17fde8b0.lv1,mlflow__mlflow.93dab383.test_trace.17fde8b0.lv1,0.9010939586809217,0.09890604131907832,19,hard,0.0601190357142857,0.0885964736842105,0.1580262338402171
swtbench,swtbench/matplotlib__matplotlib-13989,matplotlib__matplotlib-13989,0.9011631306849947,0.09883686931500535,13,easy,0.7857142857142858,0.7692307692307693,0.2699989042274499
simpleqa,simpleqa/simpleqa-476,simpleqa-476,0.9012436138898124,0.09875638611018756,28,easy,0.8142857142857143,0.8142857142857143,0.2924212784351246
hle,hle/hle/hle__6725267ae9d3782179d4a5ff,hle/hle__6725267ae9d3782179d4a5ff,0.9012454035308295,0.09875459646917051,14,hard,0.1047618928571428,0.2095237857142857,0.2849195192090413
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_spec_conformance.3aff206b.lv1,pandas-dev__pandas.82fa2715.test_spec_conformance.3aff206b.lv1,0.9012642376499026,0.0987357623500974,19,hard,0.1107142857142857,0.163157894736842,0.2955112008132588
ineqmath,ineqmath/70,70,0.9013625799334977,0.09863742006650233,26,easy,0.7595238214285714,0.7564102692307693,0.2914404549651158
dacode,dacode/dacode-dm-csv-029,dacode-dm-csv-029,0.9014800835235569,0.09851991647644309,16,easy,0.8857142857142858,0.8,0.291547594742265
spreadsheetbench,spreadsheetbench/59358,59358,0.901570549012524,0.09842945098747602,26,easy,0.705357142857143,0.698076923076923,0.3601497469618525
hle,hle/hle/hle__6711751e42ab43fd77c2507b,hle/hle__6711751e42ab43fd77c2507b,0.9017314242669568,0.09826857573304315,12,hard,0.1017857142857142,0.2374999999999999,0.3446767809605592
spreadsheetbench,spreadsheetbench/47766,47766,0.9017517103818348,0.09824828961816523,25,easy,0.7285714285714286,0.72,0.3487119154832538
hle,hle/hle/hle__6721058a1e9aa94fc1e215dd,hle/hle__6721058a1e9aa94fc1e215dd,0.9017997011006106,0.09820029889938942,13,medium,0.3595236071428571,0.3897435384615385,0.4007225630259602
usaco,usaco/549,549,0.9018042301511645,0.09819576984883549,28,medium,0.6785714285714287,0.6785714285714287,0.4047549019002054
hle,hle/hle/hle__66ee81afdec0afc28a74dc93,hle/hle__66ee81afdec0afc28a74dc93,0.9018499505645794,0.0981500494354206,12,frontier,0.0428571428571428,0.0999999999999999,0.1527525231651947
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_nlargest_nsmallest.08e879a9.lv1,pandas-dev__pandas.82fa2715.test_nlargest_nsmallest.08e879a9.lv1,0.9018719374262458,0.09812806257375417,20,hard,0.1029761785714285,0.14416665,0.2153985178041564
hle,hle/hle/hle__673245364fe7531d658b2750,hle/hle__673245364fe7531d658b2750,0.9019487854313946,0.09805121456860544,16,hard,0.0999999999999999,0.175,0.2436698586202241
hle,hle/hle/hle__670e9d6f5c8f745d79e8d8d1,hle/hle__670e9d6f5c8f745d79e8d8d1,0.901987226045155,0.09801277395484498,12,easy,0.9178571428571428,0.8083333333333335,0.2956865833201695
ineqmath,ineqmath/12,12,0.9020603305452998,0.09793966945470023,26,easy,0.9392857142857144,0.9346153846153844,0.1960029585575524
hle,hle/hle/hle__672c84e4975ce618c77a5c49,hle/hle__672c84e4975ce618c77a5c49,0.9021470896122767,0.09785291038772326,12,hard,0.0535714285714285,0.125,0.1689427911059441
simpleqa,simpleqa/simpleqa-3029,simpleqa-3029,0.9021812277460156,0.09781877225398439,28,easy,0.8857142857142858,0.8857142857142858,0.2231499907401901
featurebench-modal,featurebench-modal/pydantic__pydantic.e1dcaf9e.test_deprecated_fields.40a2ec54.lv1,pydantic__pydantic.e1dcaf9e.test_deprecated_fields.40a2ec54.lv1,0.9023150687164645,0.0976849312835355,20,hard,0.1898809642857143,0.26583335,0.3502568692720065
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_video_processing_auto.c41f8df4.lv1,huggingface__transformers.e2e8dbed.test_video_processing_auto.c41f8df4.lv1,0.9023150687164645,0.0976849312835355,20,hard,0.1226190357142857,0.17166665,0.2410682364209924
hle,hle/hle/hle__6725fe6b26992c47ce3a7ef5,hle/hle__6725fe6b26992c47ce3a7ef5,0.9023355938709515,0.09766440612904848,14,hard,0.2047618928571428,0.3095237857142857,0.3784741009960124
hle,hle/hle/hle__670eeb9c997568ed4298871e,hle/hle__670eeb9c997568ed4298871e,0.9023668673159363,0.0976331326840637,12,medium,0.3500000000000001,0.4166666666666667,0.3869395588747966
labbench,labbench/figqa-0047,figqa-0047,0.902392122944125,0.09760787705587504,27,hard,0.1928571428571428,0.2,0.3220305943597653
labbench,labbench/figqa-0074,figqa-0074,0.902392122944125,0.09760787705587504,26,hard,0.1,0.1076923076923077,0.2017673392092923
hle,hle/hle/hle__67368bceaea0de6b58ec346a,hle/hle__67368bceaea0de6b58ec346a,0.9024027495754908,0.09759725042450917,13,hard,0.1047618928571428,0.2256409999999999,0.2834928401231271
labbench,labbench/figqa-0098,figqa-0098,0.9024363775104772,0.09756362248952277,26,hard,0.2571428571428572,0.2769230769230769,0.3724221057510832
labbench,labbench/figqa-0178,figqa-0178,0.9024363775104772,0.09756362248952277,26,medium,0.3928571428571428,0.4076923076923076,0.4241943285834534
hle,hle/hle/hle__6726efce60a613901f1fdf0b,hle/hle__6726efce60a613901f1fdf0b,0.9024529231247518,0.09754707687524822,14,hard,0.0583333214285714,0.1166666428571428,0.14281741868334
hle,hle/hle/hle__6724bcf944c2c3be8ba3cf72,hle/hle__6724bcf944c2c3be8ba3cf72,0.9024654165666687,0.09753458343333132,14,hard,0.2738095357142857,0.3476190714285714,0.377273927140189
reasoning-gym,reasoning-gym/reasoning-gym-games-futoshiki-easy00cea0a5-seed45-1,reasoning-gym-games-futoshiki-easy00cea0a5-seed45-1,0.9024746464820209,0.09752535351797909,25,easy,0.832232142857143,0.8120999999999999,0.3134810042091865
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-letter-jumble-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-letter-jumble-easy00cea0a5-seed45-2,0.9024746464820209,0.09752535351797909,23,easy,0.919047607142857,0.9014492608695652,0.1554265253407447
hle,hle/hle/hle__671dc1300e30fa8a7d64db58,hle/hle__671dc1300e30fa8a7d64db58,0.9024956026033086,0.09750439739669137,13,hard,0.2380952142857142,0.2820512307692308,0.3360441957721893
gso,gso/gso-numpy--numpy-e801e7a,gso-numpy--numpy-e801e7a,0.9025381626908492,0.09746183730915081,16,hard,0.1214285714285714,0.2125,0.2869560070812249
gso,gso/gso-numpy--numpy-ee75c87,gso-numpy--numpy-ee75c87,0.9025381626908492,0.09746183730915081,16,hard,0.0535714285714285,0.09375,0.171277370075559
usaco,usaco/91,91,0.902562843324131,0.09743715667586905,28,easy,0.7238095357142857,0.7238095357142857,0.382437579273821
hle,hle/hle/hle__672507e82cc2a1349f1ffaf1,hle/hle__672507e82cc2a1349f1ffaf1,0.9026068879018253,0.0973931120981747,14,hard,0.2333333571428571,0.2666667142857143,0.3086067616455397
hle,hle/hle/hle__66b827b9b64deaedfbb997a2,hle/hle__66b827b9b64deaedfbb997a2,0.9027070000066736,0.09729299999332641,14,hard,0.0779761785714285,0.1559523571428571,0.2497305635381595
replicationbench,replicationbench/gw_nsbh__spin_constraint,gw_nsbh__spin_constraint,0.9027949086544469,0.09720509134555311,28,hard,0.2714285714285714,0.2714285714285714,0.3260774917289522
usaco,usaco/1036,1036,0.9028247356376082,0.09717526436239177,28,easy,0.7142857142857143,0.7142857142857143,0.3795808644453263
hle,hle/hle/hle__6723bf0d71d8a82752075279,hle/hle__6723bf0d71d8a82752075279,0.9028866451599035,0.09711335484009653,15,easy,0.742857142857143,0.6933333333333334,0.3335998934185814
hle,hle/hle/hle__671cb22b71eb9febef83bcde,hle/hle__671cb22b71eb9febef83bcde,0.9028866451599035,0.09711335484009653,15,medium,0.5571428571428572,0.52,0.4489988864128729
hle,hle/hle/hle__671f612d12bc18b3bf57dd89,hle/hle__671f612d12bc18b3bf57dd89,0.9028921427111471,0.09710785728885285,13,medium,0.6494049642857143,0.6294872307692307,0.3497345718440582
hle,hle/hle/hle__6717eb4518d92aa466b94d70,hle/hle__6717eb4518d92aa466b94d70,0.9029007584775469,0.09709924152245308,13,medium,0.5690476071428571,0.5333333076923077,0.4050957594927182
hle,hle/hle/hle__671746ad21eec7fde8de4026,hle/hle__671746ad21eec7fde8de4026,0.9029007584775469,0.09709924152245308,13,medium,0.4166666785714286,0.4358974615384615,0.4309523557643744
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-number-sorting-hard0292e21f-seed45-2,reasoning-gym-algorithmic-number-sorting-hard0292e21f-seed45-2,0.9029206923030418,0.09707930769695816,24,easy,0.8398809642857142,0.8131944583333334,0.318597148930011
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-number-filtering-hard0292e21f-seed45-1,reasoning-gym-algorithmic-number-filtering-hard0292e21f-seed45-1,0.9029206923030418,0.09707930769695816,24,easy,0.8517857142857144,0.8270833333333334,0.2879450058412003
swtbench,swtbench/matplotlib__matplotlib-24177,matplotlib__matplotlib-24177,0.9029664976978847,0.09703350230211527,13,easy,0.7250000000000002,0.6384615384615385,0.3541804440991181
labbench,labbench/figqa-0027,figqa-0027,0.9029806590138002,0.0970193409861998,27,hard,0.21190475,0.2197530740740741,0.3315084895082908
replicationbench,replicationbench/gw_nsbh__mass_gap_constraint,gw_nsbh__mass_gap_constraint,0.9032272046251978,0.09677279537480221,28,hard,0.1999999999999999,0.1999999999999999,0.3251373336211726
hle,hle/hle/hle__67621c9152d4856784239c35,hle/hle__67621c9152d4856784239c35,0.9032809108212289,0.09671908917877114,12,hard,0.0726190357142857,0.1694444166666666,0.247752222461427
swtbench,swtbench/pydata__xarray-7393,pydata__xarray-7393,0.9033470985144557,0.09665290148554428,13,hard,0.0857142857142857,0.1846153846153846,0.3084605793194372
swtbench,swtbench/django__django-14373,django__django-14373,0.9033470985144557,0.09665290148554428,13,easy,0.9071428571428573,0.8,0.2935197542821371
hle,hle/hle/hle__6724a2dd9138921d6f17231a,hle/hle__6724a2dd9138921d6f17231a,0.9033608655858802,0.09663913441411975,14,easy,0.8595238214285713,0.8190476428571429,0.2409354257162834
omnimath,omnimath/omnimath_2343,omnimath_2343,0.9034098628933009,0.09659013710669906,26,easy,0.7285714285714286,0.7230769230769231,0.3331755050416571
omnimath,omnimath/omnimath_440,omnimath_440,0.9034098628933009,0.09659013710669906,26,medium,0.6857142857142857,0.676923076923077,0.3724221057510832
hle,hle/hle/hle__67cb7986f45c0cc9422617ec,hle/hle__67cb7986f45c0cc9422617ec,0.9034160285313602,0.09658397146863984,12,medium,0.4285714285714286,0.4666666666666667,0.4496912521077347
hle,hle/hle/hle__6737697dedff89681fe75582,hle/hle__6737697dedff89681fe75582,0.9034160285313602,0.09658397146863984,12,medium,0.5,0.5,0.4382731264101568
swebench-verified,swebench-verified/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,0.9034305944636402,0.09656940553635984,28,easy,0.8857142857142858,0.8857142857142858,0.2747912008810192
hle,hle/hle/hle__6722ac9945d2a9b39caeedd7,hle/hle__6722ac9945d2a9b39caeedd7,0.9035077633445558,0.09649223665544415,13,medium,0.5666666785714286,0.528205153846154,0.3655802542369818
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-dice-easy00cea0a5-seed45-2,reasoning-gym-arithmetic-dice-easy00cea0a5-seed45-2,0.9035815438753295,0.09641845612467048,25,easy,0.8666666785714285,0.8506666800000001,0.2708209650181049
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-dice-hard0292e21f-seed45-0,reasoning-gym-arithmetic-dice-hard0292e21f-seed45-0,0.9035815438753295,0.09641845612467048,24,easy,0.8535714285714286,0.8291666666666666,0.2850134012443781
featurebench-modal,featurebench-modal/sympy__sympy.c1097516.test_smtlib.69d52b90.lv1,sympy__sympy.c1097516.test_smtlib.69d52b90.lv1,0.9037086585437788,0.0962913414562212,18,hard,0.0934523571428571,0.1453703333333333,0.2314610801380367
featurebench-modal,featurebench-modal/optuna__optuna.e7c6f1dd.test_heartbeat.5ad4d08f.lv1,optuna__optuna.e7c6f1dd.test_heartbeat.5ad4d08f.lv1,0.9037086585437788,0.0962913414562212,20,hard,0.0583333214285714,0.08166665,0.1771612336890537
hle,hle/hle/hle__66eafb96b082c5e6a76a49c0,hle/hle__66eafb96b082c5e6a76a49c0,0.9037151936166657,0.09628480638333425,13,medium,0.4589285714285714,0.5269230769230769,0.3434079120853802
bfcl,bfcl/bfcl-live-multiple-591-157-12,bfcl-live-multiple-591-157-12,0.9037576603551971,0.09624233964480289,26,saturated,0.9642857142857144,0.9615384615384616,0.1242730340107962
omnimath,omnimath/omnimath_2519,omnimath_2519,0.9037576603551972,0.09624233964480278,27,saturated,0.9642857142857144,0.9629629629629628,0.1221660926108936
omnimath,omnimath/omnimath_1286,omnimath_1286,0.9037576603551972,0.09624233964480278,27,saturated,0.9857142857142858,0.9851851851851852,0.0755410298310042
hle,hle/hle/hle__677bd8f5247a21d7a948db6c,hle/hle__677bd8f5247a21d7a948db6c,0.9037576603551978,0.09624233964480222,12,frontier,0.0357142857142857,0.0833333333333333,0.1724013405464766
hle,hle/hle/hle__672b75530af18d6c52ca104c,hle/hle__672b75530af18d6c52ca104c,0.9038070875209371,0.09619291247906292,14,hard,0.2458333214285714,0.2916666428571429,0.32978768723347
simpleqa,simpleqa/simpleqa-4002,simpleqa-4002,0.9038297026681449,0.09617029733185511,28,easy,0.8785714285714287,0.8785714285714287,0.2637059277424961
simpleqa,simpleqa/simpleqa-3553,simpleqa-3553,0.9038297026681449,0.09617029733185511,28,easy,0.8285714285714286,0.8285714285714286,0.2602981022612656
crustbench,crustbench/crustbench-approxidate,crustbench-approxidate,0.9038650192327218,0.09613498076727822,23,medium,0.5750000000000001,0.5369565217391304,0.4379342295527819
crustbench,crustbench/crustbench-emlang,crustbench-emlang,0.9038650192327218,0.09613498076727822,23,medium,0.5428571428571428,0.5304347826086956,0.4358248377788406
scicode,scicode/scicode-57,scicode-57,0.9040430338669863,0.09595696613301374,23,medium,0.3424999999999999,0.3386956521739131,0.1359125149507095
ineqmath,ineqmath/97,97,0.9041540810299095,0.09584591897009054,26,easy,0.8261904642857143,0.8128205000000001,0.28466157998865
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_concat.ebe5de39.lv1,pandas-dev__pandas.82fa2715.test_concat.ebe5de39.lv1,0.9041834226779539,0.09581657732204607,20,medium,0.3386904642857143,0.38416665,0.4044706781365337
bixbench,bixbench/bix-28-q2,bix-28-q2,0.9041891738170883,0.0958108261829117,28,hard,0.0785714285714285,0.0785714285714285,0.2582318211789317
bixbench,bixbench/bix-28-q3,bix-28-q3,0.9041891738170883,0.0958108261829117,28,hard,0.1214285714285714,0.1214285714285714,0.2895281171358749
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-game-of-life-halting-easy00cea0a5-seed45-1,0.9042017504811863,0.09579824951881366,24,easy,0.8952381071428572,0.8777777916666668,0.2338618227939273
hle,hle/hle/hle__66eddc58fcc3c877643b5f39,hle/hle__66eddc58fcc3c877643b5f39,0.9042104262332896,0.09578957376671038,13,easy,0.7142857142857144,0.6153846153846154,0.4400107583407721
hle,hle/hle/hle__67396d5f529edfe3fe77e973,hle/hle__67396d5f529edfe3fe77e973,0.9042104262332896,0.09578957376671038,12,frontier,0.0351190357142857,0.0819444166666666,0.1200806117485654
